supplier,vnr,ean,name,cost,retail,unit,note
Emmessís,,,Frisko Daim cone classic 160ml,342.58,469,stk,
Emmessís,,,Frisko Family Mix Hpk 7stk,751.51,969,stk,
Emmessís,,,Frisko Haribo Push Up 85ml,214.6,299,stk,
Emmessís,,8711327576957,Frisko Hpk ND Twister mini 50ml 6stk,528.13,689,stk,
Emmessís,,,Frisko Hpk ND Twister mini dream marsh,528.13,689,stk,
Emmessís,,,Frisko Hpk ND Twister mini Tropical,528.13,689,stk,
Emmessís,,,Frisko Hpk. Sandwich ís 6stk,753.88,969,stk,
Emmessís,,,Frisko Sandwich Ís 100ml,237.36,329,stk,
Emmessís,,,Frisko Twister Cosmixx 70ml,243.75,339,stk,
Emmessís,,,Frisko Twister Monster 70ml,213.19,299,stk,
Emmessís,,,Frisko Twister Peek-a-blue Hpk 5stk,481.44,629,stk,
Emmessís,,,Frisko Vegan Pineapple Twister Spirello,243.75,339,stk,
Emmessís,,5690535009354,G-ísblanda Vanillu 1ltr,1018.44,1269,stk,
Emmessís,,5690535170023,Gúffís Jarðarberja 250ml,357.91,489,stk,
Emmessís,,5690535170047,Gúffís Kandífloss 250ml,352.63,479,stk,
Emmessís,,5690535170016,Gúffís Súkkulaði 250ml,352.63,479,stk,
Emmessís,,5690535101126,Hátíðarís 1.3L,995.01,1179,stk,
Emmessís,,3415581114928,HD Salted Caramel 460ml,826.59,1109,stk,
Emmessís,,3415581105926,HD Strawberries & Cream 460ml,831.66,1119,stk,
Emmessís,,5690535150131,Hindberja og Saltlakkrístoppur 125ml,381.51,519,stk,
Emmessís,,5690535008814,Hnetutoppar 125ml,387.24,529,stk,
Emmessís,,,Hnetutoppskurl 70gr,267.88,369,stk,
Emmessís,,,Hpk. Ávaxtastöng 16stk,945.88,1219,stk,
Emmessís,,5690535142013,Hpk. Collab Ísnál Skógarberja 5stk 90ml,1003.8,1289,stk,
Emmessís,,,Hpk. Daimtoppar 4stk,970.96,1249,stk,
Emmessís,,,Hpk. Djæf Daim 4stk,707.54,909,stk,
Emmessís,,,Hpk. Djæf vanilla 4stk,728.79,939,stk,
Emmessís,,5690535140736,Hpk. Egils Appelsín Ísnál 10stk,706.58,909,stk,
Emmessís,,5690535141009,Hpk. Geim- og Geislapinni 6stk,565.92,729,stk,
Emmessís,,5690535140361,Hpk. Hindberja og Saltlakkrístoppur 4stk,1010.38,1299,stk,
Emmessís,,5690535008555,Hpk. Hnetutoppar 4stk,1010.38,1299,stk,
Emmessís,,,Hpk. Jarðarberjabangsi 10stk,779.28,999,stk,
Emmessís,,,Hpk. Hátíðar Karamellutoppur 4stk,959.91,1229,stk,
Emmessís,,,Hpk. Jóla Krakkanammitoppur,959.91,1229,stk,
Emmessís,,5690535140385,Hpk. Kanilsnúðatoppur 4stk,1010.38,1299,stk,
Emmessís,,5690535141016,Hpk. Litapinni 9stk,638.4,829,stk,
Emmessís,,5690535140262,Hpk. Opal saltlakkrístoppar,1010.38,1299,stk,
Emmessís,,5690535140194,Hpk. Regnbogastöng 16stk,936.39,1199,stk,
Emmessís,,5690535140330,Hpk. Siríus Saltkaramellutoppur,1010.38,1299,stk,
Emmessís,,,Hpk. Tívolí Lurkur 8stk,737.97,949,stk,
Emmessís,,5690535140804,Hpk. Trúðaís 8stk,746.53,959,stk,
Emmessís,,,Hpk. Vanillubangsi 10stk,779.28,999,stk,
Emmessís,,,Ísblóm Daim,602.94,779,stk,
Emmessís,,,Ísblóm Hrekkjavöku Hindberja 2025,757.66,979,stk,
Emmessís,,5690535120103,Ísblóm jarðarberja,726.55,939,stk,
Emmessís,,5690535120127,Ísblóm karamella,726.55,939,stk,
Emmessís,,,Ísblóm Piparmyntu,740.76,959,stk,
Emmessís,,5690535120158,Ísblóm Siríus saltkaramellukurl,726.55,939,stk,
Emmessís,,,Ísblóm Sörublóm 2025,1404.46,1799,stk,
Emmessís,,5690535120165,Ísblóm Te&Kaffi,726.55,939,stk,
Emmessís,,,Ísmolar 2kg,318.25,419,stk,
Emmessís,,,Ístrukkur 14pk,2101.6,2679,stk,
Emmessís,,5690535300062,Jarðarberjaíssósa,445.3,609,stk,
Emmessís,,5690535300079,Karamelluíssósa,445.3,609,stk,
Emmessís,,8711327640306,Magnum Bon Bon Salted Caramel&Almond,839.63,1129,stk,
Emmessís,,8711327640450,Magnum Bon Bon White Choc&Cookies,839.63,1129,stk,
Emmessís,,8711327639942,Magnum Bon Bon Gold Caramel,839.63,1129,stk,
Emmessís,,,Magnum askja Classic 110ml,358.05,489,stk,
Emmessís,,,Magnum Classic 110ml Hpk 3stk,633.9,819,stk,
Emmessís,,8711327480537,Magnum askja Double Gold Caram. Billionaire,366.38,499,stk,
Emmessís,,,Magnum Askja Mandel 100ml,359.06,489,stk,
Emmessís,,8711327667174,Magnum Utopia Double Hazelnut,366.38,499,stk,
Emmessís,,,Magnum White Choc&Strawberry,359.06,489,stk,
Emmessís,,,Magnum White Choco&Cookie 90ml,402.9,549,stk,
Emmessís,,5690535150063,Nammitoppar 125ml,387.24,529,stk,
Emmessís,,5690535150117,Opal saltlakkrístoppar 125ml,381.51,519,stk,
Emmessís,,5690535140682,Partíkista 16stk,1486.8,1989,stk,
Emmessís,,,Rjómaís Brúnköku 1.3L,834.02,989,stk,
Emmessís,,,Rjómaís Brúnköku 460ml,343.97,449,stk,
Emmessís,,,Rjómaís Daim 1.3L,834.02,989,stk,
Emmessís,,,Rjómaís daim 460ml,354.28,459,stk,
Emmessís,,,Rjómaís heslihnetusúkkulaði,904.57,1069,stk,
Emmessís,,,Rjómaís Hnetutoppur 1.3L,904.57,1069,stk,
Emmessís,,5690535101669,Rjómaís Hnetutoppur 460ml,713.89,919,stk,
Emmessís,,5690535101010,"Rjómaís Jarðarberja 1,3L",963.39,1139,stk,
Emmessís,,5690535101621,Rjómaís Nóakropp 460ml,713.89,919,stk,
Emmessís,,5690535101645,Rjómaís Síríus saltkaramellukurl 460ml,670.37,869,stk,
Emmessís,,5690535101027,Rjómaís Súkkulaði 1.3L,963.39,1139,stk,
Emmessís,,,Rjómaís Súkkulaði 460ml,354.28,459,stk,
Emmessís,,5690535101003,Rjómaís Vanilla 1.3L,963.39,1139,stk,
Emmessís,,,Rjómaís vanilla 460ml,343.97,449,stk,
Emmessís,,,Saltlakkríssósa 280ml,719.3,969,stk,
Emmessís,,5690535150124,Síríus Saltkaramellutoppur 125ml,387.24,529,stk,
Emmessís,,5690535170023,Sjeik Jarðarberja 250ml,352.63,479,stk,
Emmessís,,5690535170016,Sjeik súkkulaði 250ml,352.63,479,stk,
Emmessís,,,Skuggatoppur 125ml,345.87,479,stk,
Emmessís,,5690535101089,Sumarís 1.3L,963.39,1139,stk,
Emmessís,,5690535300055,Súkkulaðiíssósa,403.2,549,stk,
Emmessís,,,Tívolí Lurkar 95ml,185.93,259,stk,
Emmessís,,5690535008982,Trúðaís 90ml,292.34,399,stk,
Emmessís,,,Veisluís 1.3L,834.02,1119,stk,
